,REGION,YEAR,WEEK,TOTAL CASES
2453,Minnesota,2016,33,0.0
2454,Mississippi,2016,33,0.0
2455,Missouri,2016,33,0.0
2456,Montana,2016,33,0.0
2457,Nebraska,2016,33,0.0
2458,Nevada,2016,33,0.0
2459,New Hampshire,2016,33,0.0
2460,New Jersey,2016,33,0.0
2461,New Mexico,2016,33,0.0
2462,New York,2016,33,5.0
2463,North Carolina,2016,33,0.0
2464,North Dakota,2016,33,0.0
2465,Ohio,2016,33,5.0
2466,Oklahoma,2016,33,0.0
2467,Oregon,2016,33,0.0
2468,Pennsylvania,2016,33,0.0
2469,Rhode Island,2016,33,0.0
2470,South Carolina,2016,33,1.0
2471,South Dakota,2016,33,0.0
2472,Tennessee,2016,33,0.0
2473,Texas,2016,33,6.0
2474,Utah,2016,33,0.0
2475,Vermont,2016,33,0.0
2476,Virginia,2016,33,0.0
2477,Washington,2016,33,0.0
2478,West Virginia,2016,33,0.0
2479,Wisconsin,2016,33,1.0
2480,Wyoming,2016,33,0.0
2481,Puerto Rico,2016,33,0.0
2482,Virgin Islands,2016,33,0.0
2483,New York City,2016,33,0.0
2484,Alabama,2016,34,0.0
2485,Alaska,2016,34,0.0
2486,Arizona,2016,34,0.0
2487,Arkansas,2016,34,0.0
2488,California,2016,34,4.0
2489,Colorado,2016,34,0.0
2490,Connecticut,2016,34,0.0
2491,Delaware,2016,34,0.0
2492,District of Columbia,2016,34,0.0
2493,Florida,2016,34,0.0
2494,Georgia,2016,34,3.0
2495,Hawaii,2016,34,2.0
2496,Idaho,2016,34,0.0
2497,Illinois,2016,34,0.0
2498,Indiana,2016,34,0.0
2499,Iowa,2016,34,0.0
2500,Kansas,2016,34,0.0
2501,Kentucky,2016,34,1.0
2502,Louisiana,2016,34,1.0
2503,Maine,2016,34,0.0
2504,Maryland,2016,34,0.0
2505,Massachusetts,2016,34,0.0
2506,Michigan,2016,34,1.0
2507,Minnesota,2016,34,0.0
2508,Mississippi,2016,34,0.0
2509,Missouri,2016,34,0.0
2510,Montana,2016,34,0.0
2511,Nebraska,2016,34,0.0
2512,Nevada,2016,34,0.0
2513,New Hampshire,2016,34,0.0
2514,New Jersey,2016,34,0.0
2515,New Mexico,2016,34,0.0
2516,New York,2016,34,1.0
2517,North Carolina,2016,34,1.0
2518,North Dakota,2016,34,0.0
2519,Ohio,2016,34,2.0
2520,Oklahoma,2016,34,0.0
2521,Oregon,2016,34,0.0
2522,Pennsylvania,2016,34,0.0
2523,Rhode Island,2016,34,0.0
2524,South Carolina,2016,34,2.0
2525,South Dakota,2016,34,0.0
2526,Tennessee,2016,34,1.0
2527,Texas,2016,34,34.0
2528,Utah,2016,34,1.0
2529,Vermont,2016,34,0.0
2530,Virginia,2016,34,1.0
2531,Washington,2016,34,2.0
2532,West Virginia,2016,34,1.0
2533,Wisconsin,2016,34,0.0
2534,Wyoming,2016,34,0.0
2535,Puerto Rico,2016,34,0.0
2536,Virgin Islands,2016,34,0.0
2537,New York City,2016,34,0.0
2538,Alabama,2016,35,0.0
2539,Alaska,2016,35,0.0
2540,Arizona,2016,35,0.0
2541,Arkansas,2016,35,0.0
2542,California,2016,35,3.0
2543,Colorado,2016,35,0.0
2544,Connecticut,2016,35,1.0
2545,Delaware,2016,35,0.0
2546,District of Columbia,2016,35,0.0
2547,Florida,2016,35,0.0
2548,Georgia,2016,35,3.0
2549,Hawaii,2016,35,6.0
2550,Idaho,2016,35,0.0
2551,Illinois,2016,35,2.0
2552,Indiana,2016,35,1.0
2553,Iowa,2016,35,0.0
2554,Kansas,2016,35,0.0
2555,Kentucky,2016,35,0.0
2556,Louisiana,2016,35,0.0
2557,Maine,2016,35,0.0
2558,Maryland,2016,35,0.0
2559,Massachusetts,2016,35,0.0
2560,Michigan,2016,35,1.0
2561,Minnesota,2016,35,0.0
2562,Mississippi,2016,35,0.0
2563,Missouri,2016,35,0.0
2564,Montana,2016,35,0.0
2565,Nebraska,2016,35,0.0
2566,Nevada,2016,35,0.0
2567,New Hampshire,2016,35,0.0
2568,New Jersey,2016,35,0.0
2569,New Mexico,2016,35,0.0
2570,New York,2016,35,2.0
2571,North Carolina,2016,35,0.0
2572,North Dakota,2016,35,0.0
2573,Ohio,2016,35,3.0
2574,Oklahoma,2016,35,0.0
2575,Oregon,2016,35,1.0
2576,Pennsylvania,2016,35,2.0
2577,Rhode Island,2016,35,0.0
2578,South Carolina,2016,35,1.0
2579,South Dakota,2016,35,0.0
2580,Tennessee,2016,35,3.0
2581,Texas,2016,35,57.0
2582,Utah,2016,35,3.0
2583,Vermont,2016,35,0.0
2584,Virginia,2016,35,3.0
2585,Washington,2016,35,1.0
2586,West Virginia,2016,35,0.0
2587,Wisconsin,2016,35,0.0
2588,Wyoming,2016,35,0.0
2589,Puerto Rico,2016,35,0.0
2590,Virgin Islands,2016,35,0.0
2591,New York City,2016,35,0.0
2592,Alabama,2016,36,0.0
2593,Alaska,2016,36,0.0
2594,Arizona,2016,36,0.0
2595,Arkansas,2016,36,0.0
2596,California,2016,36,6.0
2597,Colorado,2016,36,0.0
2598,Connecticut,2016,36,0.0
2599,Delaware,2016,36,0.0
2600,District of Columbia,2016,36,0.0
2601,Florida,2016,36,0.0
2602,Georgia,2016,36,6.0
2603,Hawaii,2016,36,0.0
2604,Idaho,2016,36,0.0
2605,Illinois,2016,36,0.0
2606,Indiana,2016,36,1.0
2607,Iowa,2016,36,0.0
2608,Kansas,2016,36,0.0
2609,Kentucky,2016,36,0.0
2610,Louisiana,2016,36,4.0
2611,Maine,2016,36,0.0
2612,Maryland,2016,36,0.0
2613,Massachusetts,2016,36,0.0
2614,Michigan,2016,36,0.0
2615,Minnesota,2016,36,1.0
2616,Mississippi,2016,36,0.0
2617,Missouri,2016,36,1.0
2618,Montana,2016,36,0.0
2619,Nebraska,2016,36,1.0
2620,Nevada,2016,36,0.0
2621,New Hampshire,2016,36,0.0
2622,New Jersey,2016,36,0.0
2623,New Mexico,2016,36,1.0
2624,New York,2016,36,1.0
2625,North Carolina,2016,36,1.0
2626,North Dakota,2016,36,0.0
2627,Ohio,2016,36,1.0
2628,Oklahoma,2016,36,0.0
2629,Oregon,2016,36,0.0
2630,Pennsylvania,2016,36,1.0
2631,Rhode Island,2016,36,0.0
2632,South Carolina,2016,36,1.0
2633,South Dakota,2016,36,0.0
2634,Tennessee,2016,36,0.0
2635,Texas,2016,36,33.0
2636,Utah,2016,36,2.0
2637,Vermont,2016,36,0.0
2638,Virginia,2016,36,1.0
2639,Washington,2016,36,2.0
2640,West Virginia,2016,36,0.0
2641,Wisconsin,2016,36,1.0
2642,Wyoming,2016,36,0.0
2643,Puerto Rico,2016,36,0.0
2644,Virgin Islands,2016,36,0.0
2645,New York City,2016,36,0.0
2646,Alabama,2016,37,1.0
2647,Alaska,2016,37,0.0
2648,Arizona,2016,37,0.0
2649,Arkansas,2016,37,0.0
2650,California,2016,37,3.0
2651,Colorado,2016,37,1.0
2652,Connecticut,2016,37,0.0
2653,Delaware,2016,37,0.0
2654,District of Columbia,2016,37,0.0
2655,Florida,2016,37,0.0
2656,Georgia,2016,37,7.0
2657,Hawaii,2016,37,6.0
2658,Idaho,2016,37,0.0
2659,Illinois,2016,37,1.0
2660,Indiana,2016,37,1.0
2661,Iowa,2016,37,0.0
2662,Kansas,2016,37,0.0
2663,Kentucky,2016,37,4.0
2664,Louisiana,2016,37,1.0
2665,Maine,2016,37,0.0
2666,Maryland,2016,37,1.0
2667,Massachusetts,2016,37,0.0
2668,Michigan,2016,37,1.0
2669,Minnesota,2016,37,0.0
2670,Mississippi,2016,37,0.0
2671,Missouri,2016,37,0.0
2672,Montana,2016,37,0.0
2673,Nebraska,2016,37,0.0
2674,Nevada,2016,37,0.0
2675,New Hampshire,2016,37,0.0
2676,New Jersey,2016,37,0.0
2677,New Mexico,2016,37,0.0
2678,New York,2016,37,7.0
2679,North Carolina,2016,37,1.0
2680,North Dakota,2016,37,0.0
2681,Ohio,2016,37,5.0
2682,Oklahoma,2016,37,0.0
2683,Oregon,2016,37,1.0
2684,Pennsylvania,2016,37,0.0
2685,Rhode Island,2016,37,0.0
2686,South Carolina,2016,37,1.0
2687,South Dakota,2016,37,0.0
2688,Tennessee,2016,37,3.0
2689,Texas,2016,37,24.0
2690,Utah,2016,37,2.0
2691,Vermont,2016,37,0.0
2692,Virginia,2016,37,0.0
2693,Washington,2016,37,4.0
2694,West Virginia,2016,37,0.0
2695,Wisconsin,2016,37,4.0
2696,Wyoming,2016,37,0.0
2697,Puerto Rico,2016,37,0.0
2698,Virgin Islands,2016,37,0.0
2699,New York City,2016,37,0.0
2700,Alabama,2016,38,1.0
2701,Alaska,2016,38,0.0
2702,Arizona,2016,38,0.0
2703,Arkansas,2016,38,1.0
2704,California,2016,38,13.0
2705,Colorado,2016,38,1.0
2706,Connecticut,2016,38,2.0
2707,Delaware,2016,38,0.0
2708,District of Columbia,2016,38,0.0
2709,Florida,2016,38,0.0
2710,Georgia,2016,38,5.0
2711,Hawaii,2016,38,6.0
2712,Idaho,2016,38,0.0
2713,Illinois,2016,38,2.0
2714,Indiana,2016,38,1.0
2715,Iowa,2016,38,1.0
2716,Kansas,2016,38,0.0
2717,Kentucky,2016,38,0.0
2718,Louisiana,2016,38,2.0
2719,Maine,2016,38,0.0
2720,Maryland,2016,38,0.0
2721,Massachusetts,2016,38,0.0
2722,Michigan,2016,38,1.0
2723,Minnesota,2016,38,3.0
2724,Mississippi,2016,38,2.0
2725,Missouri,2016,38,0.0
2726,Montana,2016,38,0.0
2727,Nebraska,2016,38,0.0
2728,Nevada,2016,38,0.0
2729,New Hampshire,2016,38,0.0
2730,New Jersey,2016,38,0.0
2731,New Mexico,2016,38,1.0
2732,New York,2016,38,2.0
2733,North Carolina,2016,38,2.0
2734,North Dakota,2016,38,0.0
2735,Ohio,2016,38,2.0
2736,Oklahoma,2016,38,0.0
2737,Oregon,2016,38,2.0
2738,Pennsylvania,2016,38,1.0
2739,Rhode Island,2016,38,0.0
2740,South Carolina,2016,38,2.0
2741,South Dakota,2016,38,1.0
2742,Tennessee,2016,38,1.0
2743,Texas,2016,38,28.0
2744,Utah,2016,38,2.0
2745,Vermont,2016,38,0.0
2746,Virginia,2016,38,1.0
2747,Washington,2016,38,9.0
2748,West Virginia,2016,38,1.0
2749,Wisconsin,2016,38,5.0
2750,Wyoming,2016,38,0.0
2751,Puerto Rico,2016,38,0.0
2752,Virgin Islands,2016,38,0.0
2753,New York City,2016,38,0.0
2754,Alabama,2016,39,1.0
2755,Alaska,2016,39,0.0
2756,Arizona,2016,39,0.0
2757,Arkansas,2016,39,0.0
2758,California,2016,39,6.0
2759,Colorado,2016,39,2.0
2760,Connecticut,2016,39,1.0
2761,Delaware,2016,39,1.0
2762,District of Columbia,2016,39,0.0
2763,Florida,2016,39,0.0
2764,Georgia,2016,39,2.0
2765,Hawaii,2016,39,3.0
2766,Idaho,2016,39,0.0
2767,Illinois,2016,39,1.0
2768,Indiana,2016,39,0.0
2769,Iowa,2016,39,0.0
2770,Kansas,2016,39,0.0
2771,Kentucky,2016,39,0.0
2772,Louisiana,2016,39,12.0
2773,Maine,2016,39,0.0
2774,Maryland,2016,39,0.0
2775,Massachusetts,2016,39,1.0
2776,Michigan,2016,39,2.0
2777,Minnesota,2016,39,1.0
2778,Mississippi,2016,39,0.0
2779,Missouri,2016,39,0.0
2780,Montana,2016,39,0.0
2781,Nebraska,2016,39,0.0
2782,Nevada,2016,39,0.0
2783,New Hampshire,2016,39,0.0
2784,New Jersey,2016,39,0.0
2785,New Mexico,2016,39,0.0
2786,New York,2016,39,8.0
2787,North Carolina,2016,39,0.0
2788,North Dakota,2016,39,0.0
2789,Ohio,2016,39,3.0
2790,Oklahoma,2016,39,0.0
2791,Oregon,2016,39,4.0
2792,Pennsylvania,2016,39,1.0
2793,Rhode Island,2016,39,0.0
2794,South Carolina,2016,39,1.0
2795,South Dakota,2016,39,1.0
2796,Tennessee,2016,39,3.0
2797,Texas,2016,39,21.0
2798,Utah,2016,39,2.0
2799,Vermont,2016,39,0.0
2800,Virginia,2016,39,0.0
2801,Washington,2016,39,16.0
2802,West Virginia,2016,39,1.0
2803,Wisconsin,2016,39,4.0
2804,Wyoming,2016,39,0.0
2805,Puerto Rico,2016,39,0.0
2806,Virgin Islands,2016,39,0.0
2807,New York City,2016,39,0.0
2808,Alabama,2016,40,5.0
2809,Alaska,2016,40,0.0
2810,Arizona,2016,40,0.0
2811,Arkansas,2016,40,0.0
2812,California,2016,40,2.0
2813,Colorado,2016,40,0.0
2814,Connecticut,2016,40,3.0
2815,Delaware,2016,40,0.0
2816,District of Columbia,2016,40,0.0
2817,Florida,2016,40,0.0
2818,Georgia,2016,40,9.0
2819,Hawaii,2016,40,5.0
2820,Idaho,2016,40,0.0
2821,Illinois,2016,40,1.0
2822,Indiana,2016,40,1.0
2823,Iowa,2016,40,0.0
2824,Kansas,2016,40,0.0
2825,Kentucky,2016,40,0.0
2826,Louisiana,2016,40,8.0
2827,Maine,2016,40,0.0
2828,Maryland,2016,40,1.0
2829,Massachusetts,2016,40,2.0
2830,Michigan,2016,40,3.0
2831,Minnesota,2016,40,2.0
2832,Mississippi,2016,40,1.0
2833,Missouri,2016,40,0.0
2834,Montana,2016,40,1.0
2835,Nebraska,2016,40,0.0
2836,Nevada,2016,40,0.0
2837,New Hampshire,2016,40,1.0
2838,New Jersey,2016,40,0.0
2839,New Mexico,2016,40,1.0
2840,New York,2016,40,11.0
2841,North Carolina,2016,40,4.0
2842,North Dakota,2016,40,0.0
2843,Ohio,2016,40,5.0
2844,Oklahoma,2016,40,1.0
2845,Oregon,2016,40,3.0
2846,Pennsylvania,2016,40,1.0
2847,Rhode Island,2016,40,0.0
2848,South Carolina,2016,40,1.0
2849,South Dakota,2016,40,1.0
2850,Tennessee,2016,40,2.0
2851,Texas,2016,40,25.0
2852,Utah,2016,40,6.0
2853,Vermont,2016,40,0.0
2854,Virginia,2016,40,1.0
2855,Washington,2016,40,11.0
2856,West Virginia,2016,40,2.0
2857,Wisconsin,2016,40,1.0
2858,Wyoming,2016,40,0.0
2859,Puerto Rico,2016,40,0.0
2860,Virgin Islands,2016,40,0.0
2861,New York City,2016,40,0.0
2862,Alabama,2016,41,13.0
2863,Alaska,2016,41,0.0
2864,Arizona,2016,41,1.0
2865,Arkansas,2016,41,1.0
2866,California,2016,41,5.0
2867,Colorado,2016,41,3.0
2868,Connecticut,2016,41,1.0
2869,Delaware,2016,41,0.0
2870,District of Columbia,2016,41,0.0
2871,Florida,2016,41,0.0
2872,Georgia,2016,41,8.0
2873,Hawaii,2016,41,5.0
2874,Idaho,2016,41,0.0
2875,Illinois,2016,41,0.0
2876,Indiana,2016,41,1.0
2877,Iowa,2016,41,0.0
2878,Kansas,2016,41,0.0
2879,Kentucky,2016,41,2.0
2880,Louisiana,2016,41,6.0
2881,Maine,2016,41,0.0
2882,Maryland,2016,41,1.0
2883,Massachusetts,2016,41,3.0
2884,Michigan,2016,41,4.0
2885,Minnesota,2016,41,0.0
2886,Mississippi,2016,41,1.0
2887,Missouri,2016,41,1.0
2888,Montana,2016,41,2.0
2889,Nebraska,2016,41,0.0
2890,Nevada,2016,41,0.0
2891,New Hampshire,2016,41,1.0
2892,New Jersey,2016,41,0.0
2893,New Mexico,2016,41,1.0
2894,New York,2016,41,4.0
2895,North Carolina,2016,41,2.0
2896,North Dakota,2016,41,1.0
2897,Ohio,2016,41,7.0
2898,Oklahoma,2016,41,2.0
2899,Oregon,2016,41,2.0
2900,Pennsylvania,2016,41,0.0
2901,Rhode Island,2016,41,0.0
2902,South Carolina,2016,41,1.0
2903,South Dakota,2016,41,0.0
2904,Tennessee,2016,41,3.0
2905,Texas,2016,41,29.0
2906,Utah,2016,41,5.0
2907,Vermont,2016,41,1.0
2908,Virginia,2016,41,3.0
2909,Washington,2016,41,4.0
2910,West Virginia,2016,41,0.0
2911,Wisconsin,2016,41,3.0
2912,Wyoming,2016,41,0.0
2913,Puerto Rico,2016,41,0.0
2914,Virgin Islands,2016,41,0.0
2915,New York City,2016,41,0.0
2916,Alabama,2016,42,8.0
2917,Alaska,2016,42,0.0
2918,Arizona,2016,42,1.0
2919,Arkansas,2016,42,0.0
2920,California,2016,42,5.0
2921,Colorado,2016,42,1.0
2922,Connecticut,2016,42,0.0
2923,Delaware,2016,42,0.0
2924,District of Columbia,2016,42,0.0
2925,Florida,2016,42,0.0
2926,Georgia,2016,42,6.0
2927,Hawaii,2016,42,2.0
2928,Idaho,2016,42,0.0
2929,Illinois,2016,42,1.0
2930,Indiana,2016,42,0.0
2931,Iowa,2016,42,0.0
2932,Kansas,2016,42,0.0
2933,Kentucky,2016,42,0.0
2934,Louisiana,2016,42,3.0
2935,Maine,2016,42,0.0
2936,Maryland,2016,42,1.0
2937,Massachusetts,2016,42,1.0
2938,Michigan,2016,42,6.0
2939,Minnesota,2016,42,3.0
2940,Mississippi,2016,42,2.0
2941,Missouri,2016,42,1.0
2942,Montana,2016,42,1.0
2943,Nebraska,2016,42,1.0
2944,Nevada,2016,42,1.0
2945,New Hampshire,2016,42,0.0
2946,New Jersey,2016,42,0.0
2947,New Mexico,2016,42,1.0
2948,New York,2016,42,12.0
2949,North Carolina,2016,42,8.0
2950,North Dakota,2016,42,0.0
2951,Ohio,2016,42,15.0
2952,Oklahoma,2016,42,2.0
2953,Oregon,2016,42,5.0
2954,Pennsylvania,2016,42,0.0
2955,Rhode Island,2016,42,0.0
2956,South Carolina,2016,42,2.0
2957,South Dakota,2016,42,1.0
2958,Tennessee,2016,42,3.0
2959,Texas,2016,42,18.0
2960,Utah,2016,42,4.0
2961,Vermont,2016,42,0.0
2962,Virginia,2016,42,0.0
2963,Washington,2016,42,14.0
2964,West Virginia,2016,42,0.0
2965,Wisconsin,2016,42,2.0
2966,Wyoming,2016,42,0.0
2967,Puerto Rico,2016,42,0.0
2968,Virgin Islands,2016,42,0.0
2969,New York City,2016,42,0.0
2970,Alabama,2016,43,6.0
2971,Alaska,2016,43,0.0
2972,Arizona,2016,43,0.0
2973,Arkansas,2016,43,0.0
2974,California,2016,43,11.0
2975,Colorado,2016,43,2.0
2976,Connecticut,2016,43,0.0
2977,Delaware,2016,43,0.0
2978,District of Columbia,2016,43,0.0
2979,Florida,2016,43,0.0
2980,Georgia,2016,43,8.0
2981,Hawaii,2016,43,4.0
2982,Idaho,2016,43,0.0
2983,Illinois,2016,43,1.0
2984,Indiana,2016,43,1.0
2985,Iowa,2016,43,2.0
2986,Kansas,2016,43,0.0
2987,Kentucky,2016,43,1.0
2988,Louisiana,2016,43,5.0
2989,Maine,2016,43,0.0
2990,Maryland,2016,43,0.0
2991,Massachusetts,2016,43,3.0
2992,Michigan,2016,43,3.0
2993,Minnesota,2016,43,2.0
2994,Mississippi,2016,43,0.0
2995,Missouri,2016,43,0.0
2996,Montana,2016,43,2.0
2997,Nebraska,2016,43,0.0
2998,Nevada,2016,43,1.0
2999,New Hampshire,2016,43,1.0
3000,New Jersey,2016,43,0.0
3001,New Mexico,2016,43,2.0
3002,New York,2016,43,12.0
3003,North Carolina,2016,43,6.0
3004,North Dakota,2016,43,0.0
3005,Ohio,2016,43,2.0
3006,Oklahoma,2016,43,1.0
3007,Oregon,2016,43,13.0
3008,Pennsylvania,2016,43,1.0
3009,Rhode Island,2016,43,0.0
3010,South Carolina,2016,43,0.0
3011,South Dakota,2016,43,0.0
3012,Tennessee,2016,43,5.0
3013,Texas,2016,43,30.0
3014,Utah,2016,43,6.0
3015,Vermont,2016,43,0.0
3016,Virginia,2016,43,0.0
3017,Washington,2016,43,30.0
3018,West Virginia,2016,43,1.0
3019,Wisconsin,2016,43,2.0
3020,Wyoming,2016,43,0.0
3021,Puerto Rico,2016,43,0.0
3022,Virgin Islands,2016,43,0.0
3023,New York City,2016,43,0.0
3024,Alabama,2016,44,23.0
3025,Alaska,2016,44,0.0
3026,Arizona,2016,44,0.0
3027,Arkansas,2016,44,0.0
3028,California,2016,44,9.0
3029,Colorado,2016,44,3.0
3030,Connecticut,2016,44,4.0
3031,Delaware,2016,44,0.0
3032,District of Columbia,2016,44,0.0
3033,Florida,2016,44,0.0
3034,Georgia,2016,44,8.0
3035,Hawaii,2016,44,3.0
3036,Idaho,2016,44,0.0
3037,Illinois,2016,44,0.0
3038,Indiana,2016,44,0.0
3039,Iowa,2016,44,3.0
3040,Kansas,2016,44,0.0
3041,Kentucky,2016,44,0.0
3042,Louisiana,2016,44,10.0
3043,Maine,2016,44,0.0
3044,Maryland,2016,44,0.0
3045,Massachusetts,2016,44,7.0
3046,Michigan,2016,44,4.0
3047,Minnesota,2016,44,3.0
3048,Mississippi,2016,44,2.0
3049,Missouri,2016,44,0.0
3050,Montana,2016,44,2.0
3051,Nebraska,2016,44,0.0
3052,Nevada,2016,44,2.0
3053,New Hampshire,2016,44,2.0
3054,New Jersey,2016,44,0.0
3055,New Mexico,2016,44,0.0
3056,New York,2016,44,14.0
3057,North Carolina,2016,44,11.0
3058,North Dakota,2016,44,0.0
3059,Ohio,2016,44,18.0
3060,Oklahoma,2016,44,2.0
3061,Oregon,2016,44,14.0
3062,Pennsylvania,2016,44,0.0
3063,Rhode Island,2016,44,0.0
3064,South Carolina,2016,44,2.0
3065,South Dakota,2016,44,2.0
3066,Tennessee,2016,44,2.0
3067,Texas,2016,44,21.0
3068,Utah,2016,44,8.0
3069,Vermont,2016,44,0.0
3070,Virginia,2016,44,0.0
3071,Washington,2016,44,16.0
3072,West Virginia,2016,44,1.0
3073,Wisconsin,2016,44,2.0
3074,Wyoming,2016,44,0.0
3075,Puerto Rico,2016,44,0.0
3076,Virgin Islands,2016,44,0.0
3077,New York City,2016,44,0.0
3078,Alabama,2016,45,6.0
3079,Alaska,2016,45,0.0
3080,Arizona,2016,45,1.0
3081,Arkansas,2016,45,0.0
3082,California,2016,45,11.0
3083,Colorado,2016,45,8.0
3084,Connecticut,2016,45,2.0
3085,Delaware,2016,45,1.0
3086,District of Columbia,2016,45,0.0
3087,Florida,2016,45,0.0
3088,Georgia,2016,45,9.0
3089,Hawaii,2016,45,6.0
3090,Idaho,2016,45,0.0
3091,Illinois,2016,45,1.0
3092,Indiana,2016,45,2.0
3093,Iowa,2016,45,1.0
3094,Kansas,2016,45,0.0
3095,Kentucky,2016,45,0.0
3096,Louisiana,2016,45,12.0
3097,Maine,2016,45,0.0
3098,Maryland,2016,45,0.0
3099,Massachusetts,2016,45,6.0
3100,Michigan,2016,45,0.0
3101,Minnesota,2016,45,0.0
3102,Mississippi,2016,45,0.0
3103,Missouri,2016,45,0.0
3104,Montana,2016,45,1.0
3105,Nebraska,2016,45,0.0
3106,Nevada,2016,45,0.0
3107,New Hampshire,2016,45,0.0
3108,New Jersey,2016,45,0.0
3109,New Mexico,2016,45,0.0
3110,New York,2016,45,19.0
3111,North Carolina,2016,45,6.0
3112,North Dakota,2016,45,1.0
3113,Ohio,2016,45,12.0
3114,Oklahoma,2016,45,2.0
3115,Oregon,2016,45,39.0
3116,Pennsylvania,2016,45,3.0
3117,Rhode Island,2016,45,0.0
3118,South Carolina,2016,45,1.0
3119,South Dakota,2016,45,0.0
3120,Tennessee,2016,45,2.0
3121,Texas,2016,45,29.0
3122,Utah,2016,45,16.0
3123,Vermont,2016,45,0.0
3124,Virginia,2016,45,0.0
3125,Washington,2016,45,34.0
3126,West Virginia,2016,45,0.0
3127,Wisconsin,2016,45,1.0
3128,Wyoming,2016,45,0.0
3129,Puerto Rico,2016,45,0.0
3130,Virgin Islands,2016,45,0.0
3131,New York City,2016,45,0.0
3132,Alabama,2016,46,24.0
3133,Alaska,2016,46,0.0
3134,Arizona,2016,46,1.0
3135,Arkansas,2016,46,1.0
3136,California,2016,46,11.0
3137,Colorado,2016,46,8.0
3138,Connecticut,2016,46,4.0
3139,Delaware,2016,46,3.0
3140,District of Columbia,2016,46,0.0
3141,Florida,2016,46,0.0
3142,Georgia,2016,46,23.0
3143,Hawaii,2016,46,4.0
3144,Idaho,2016,46,2.0
3145,Illinois,2016,46,7.0
3146,Indiana,2016,46,1.0
3147,Iowa,2016,46,0.0
3148,Kansas,2016,46,3.0
3149,Kentucky,2016,46,0.0
3150,Louisiana,2016,46,26.0
3151,Maine,2016,46,0.0
3152,Maryland,2016,46,0.0
3153,Massachusetts,2016,46,5.0
3154,Michigan,2016,46,7.0
3155,Minnesota,2016,46,1.0
3156,Mississippi,2016,46,0.0
3157,Missouri,2016,46,6.0
3158,Montana,2016,46,4.0
3159,Nebraska,2016,46,0.0
3160,Nevada,2016,46,0.0
3161,New Hampshire,2016,46,1.0
3162,New Jersey,2016,46,0.0
3163,New Mexico,2016,46,0.0
3164,New York,2016,46,25.0
3165,North Carolina,2016,46,5.0
3166,North Dakota,2016,46,0.0
3167,Ohio,2016,46,16.0
3168,Oklahoma,2016,46,2.0
3169,Oregon,2016,46,48.0
3170,Pennsylvania,2016,46,4.0
3171,Rhode Island,2016,46,0.0
3172,South Carolina,2016,46,1.0
3173,South Dakota,2016,46,1.0
3174,Tennessee,2016,46,1.0
3175,Texas,2016,46,43.0
3176,Utah,2016,46,7.0
3177,Vermont,2016,46,1.0
3178,Virginia,2016,46,0.0
3179,Washington,2016,46,39.0
3180,West Virginia,2016,46,2.0
3181,Wisconsin,2016,46,4.0
3182,Wyoming,2016,46,0.0
3183,Puerto Rico,2016,46,0.0
3184,Virgin Islands,2016,46,0.0
3185,New York City,2016,46,0.0
3186,Alabama,2016,47,22.0
3187,Alaska,2016,47,0.0
3188,Arizona,2016,47,3.0
3189,Arkansas,2016,47,0.0
3190,California,2016,47,17.0
3191,Colorado,2016,47,11.0
3192,Connecticut,2016,47,6.0
3193,Delaware,2016,47,6.0
3194,District of Columbia,2016,47,0.0
3195,Florida,2016,47,0.0
3196,Georgia,2016,47,12.0
3197,Hawaii,2016,47,11.0
3198,Idaho,2016,47,5.0
3199,Illinois,2016,47,7.0
3200,Indiana,2016,47,0.0
3201,Iowa,2016,47,2.0
3202,Kansas,2016,47,0.0
3203,Kentucky,2016,47,0.0
3204,Louisiana,2016,47,25.0
3205,Maine,2016,47,0.0
3206,Maryland,2016,47,2.0
3207,Massachusetts,2016,47,6.0
3208,Michigan,2016,47,16.0
3209,Minnesota,2016,47,1.0
3210,Mississippi,2016,47,1.0
3211,Missouri,2016,47,12.0
3212,Montana,2016,47,3.0
3213,Nebraska,2016,47,1.0
3214,Nevada,2016,47,1.0
3215,New Hampshire,2016,47,0.0
3216,New Jersey,2016,47,0.0
3217,New Mexico,2016,47,1.0
3218,New York,2016,47,33.0
3219,North Carolina,2016,47,5.0
3220,North Dakota,2016,47,0.0
3221,Ohio,2016,47,17.0
3222,Oklahoma,2016,47,1.0
3223,Oregon,2016,47,58.0
3224,Pennsylvania,2016,47,4.0
3225,Rhode Island,2016,47,0.0
3226,South Carolina,2016,47,5.0
3227,South Dakota,2016,47,0.0
3228,Tennessee,2016,47,5.0
3229,Texas,2016,47,33.0
3230,Utah,2016,47,16.0
3231,Vermont,2016,47,0.0
3232,Virginia,2016,47,0.0
3233,Washington,2016,47,36.0
3234,West Virginia,2016,47,4.0
3235,Wisconsin,2016,47,5.0
3236,Wyoming,2016,47,0.0
3237,Puerto Rico,2016,47,0.0
3238,Virgin Islands,2016,47,0.0
3239,New York City,2016,47,0.0
3240,Alabama,2016,48,29.0
3241,Alaska,2016,48,0.0
3242,Arizona,2016,48,1.0
3243,Arkansas,2016,48,3.0
3244,California,2016,48,19.0
3245,Colorado,2016,48,17.0
3246,Connecticut,2016,48,5.0
3247,Delaware,2016,48,15.0
3248,District of Columbia,2016,48,0.0
3249,Florida,2016,48,0.0
3250,Georgia,2016,48,21.0
3251,Hawaii,2016,48,24.0
